file,centroid_y,centroid_x,gold_diameter_nm,gold_radius_px,capsid_diameter_nm,capsid_radius_px,has_capsid
VLP17_0001.dm4,324.1666666666667,4018.1666666666665,0.9772604435885781,1.381976597885342,2.1214406490325928,3.0,True
VLP17_0001.dm4,328.3666666666667,4074.766666666667,2.185220783585659,3.0901936161855166,51.62172245979309,73.0,True
VLP17_0001.dm4,327.0,3608.0,0.8921126491849486,1.2615662610100802,11.314350128173828,16.0,True
VLP17_0001.dm4,350.89234449760767,4031.313995215311,16.313713523373124,23.06976657227589,16.971525192260742,24.0,True
VLP17_0001.dm4,329.45454545454544,4087.4545454545455,1.3232168958408639,1.8712051592547776,74.95756959915161,106.0,True
VLP17_0001.dm4,331.0,3137.714285714286,1.055561921618103,1.4927053303604616,24.042994022369385,34.0,True
VLP17_0001.dm4,332.75,4004.5833333333335,1.3820549732937142,1.9544100476116797,4.2428812980651855,6.0,True
VLP17_0001.dm4,335.875,3617.875,1.1284431603484772,1.5957691216057308,12.728643894195557,18.0,True
VLP17_0001.dm4,336.7142857142857,4062.4285714285716,1.055561921618103,1.4927053303604616,67.88610076904297,96.0,True
VLP17_0001.dm4,364.5314814814815,3088.554320987654,16.058027685329073,22.708192698181442,16.264378309249878,23.0,True
VLP17_0001.dm4,363.4986595174263,424.28328865058086,13.345957525162783,18.8729638011538,15.557231426239014,22.0,True
VLP17_0001.dm4,348.1666666666667,3544.8333333333335,0.9772604435885781,1.381976597885342,50.91457557678223,72.0,True
VLP17_0001.dm4,348.875,3605.125,1.1284431603484772,1.5957691216057308,4.2428812980651855,6.0,True
VLP17_0001.dm4,373.9055023923445,1128.4348086124403,16.313713523373124,23.06976657227589,16.971525192260742,24.0,True
VLP17_0001.dm4,356.8333333333333,1514.3333333333333,0.9772604435885781,1.381976597885342,2.828587532043457,4.0,True
VLP17_0001.dm4,360.2857142857143,3048.0,1.055561921618103,1.4927053303604616,2.1214406490325928,3.0,True
VLP17_0001.dm4,365.125,2212.125,1.1284431603484772,1.5957691216057308,9.192909479141235,13.0,True
VLP17_0001.dm4,366.125,3978.125,1.1284431603484772,1.5957691216057308,41.01451921463013,58.0,True
VLP17_0001.dm4,368.0,3982.4,1.5451844344632006,2.1850968611841584,17.678672075271606,25.0,True
VLP17_0001.dm4,367.0,3026.714285714286,1.055561921618103,1.4927053303604616,24.75014090538025,35.0,True
VLP17_0001.dm4,367.875,1885.875,1.1284431603484772,1.5957691216057308,20.507259607315063,29.0,True
VLP17_0001.dm4,368.09090909090907,3498.6363636363635,1.3232168958408639,1.8712051592547776,2.1214406490325928,3.0,True
VLP17_0001.dm4,368.125,3561.875,1.1284431603484772,1.5957691216057308,4.95002818107605,7.0,True
VLP17_0001.dm4,371.54545454545456,3542.4545454545455,1.3232168958408639,1.8712051592547776,53.03601622581482,75.0,True
VLP17_0001.dm4,372.8333333333333,3906.6666666666665,0.9772604435885781,1.381976597885342,19.092965841293335,27.0,True
VLP17_0001.dm4,375.0,3458.285714285714,1.055561921618103,1.4927053303604616,16.264378309249878,23.0,True
VLP17_0001.dm4,377.12,3519.04,1.9948245271649672,2.8209479177387813,56.57175064086914,80.0,True
VLP17_0001.dm4,375.3333333333333,3526.1111111111113,1.1968947162989805,1.692568750643269,50.20742869377136,71.0,True
VLP17_0001.dm4,376.90909090909093,3033.3636363636365,1.3232168958408639,1.8712051592547776,49.5002818107605,70.0,True
VLP17_0001.dm4,399.74370453273644,3500.723559037493,16.86541263758199,23.84994269616667,17.678672075271606,25.0,True
VLP17_0001.dm4,401.87374749498997,3849.246492985972,17.824401800656485,25.206081266687335,18.38581895828247,26.0,True
VLP17_0001.dm4,381.8888888888889,4033.3333333333335,1.1968947162989805,1.692568750643269,2.828587532043457,4.0,True
VLP17_0001.dm4,384.0,3111.2,1.2616378076419452,1.7841241161527712,2.1214406490325928,3.0,True
VLP17_0001.dm4,385.0,3580.714285714286,1.055561921618103,1.4927053303604616,9.192909479141235,13.0,True
VLP17_0001.dm4,385.8888888888889,3447.3333333333335,1.1968947162989805,1.692568750643269,24.042994022369385,34.0,True
VLP17_0001.dm4,387.75,1337.375,1.1284431603484772,1.5957691216057308,10.607203245162964,15.0,True
VLP17_0001.dm4,391.5,1876.0,1.3820549732937142,1.9544100476116797,37.478784799575806,53.0,True
VLP17_0001.dm4,412.6810035842294,1374.3405017921148,14.901219047285513,21.072311008201925,15.557231426239014,22.0,True
VLP17_0001.dm4,391.7142857142857,3036.0,1.055561921618103,1.4927053303604616,43.13595986366272,61.0,True
VLP17_0001.dm4,391.8333333333333,3442.1666666666665,0.9772604435885781,1.381976597885342,14.85008454322815,21.0,True
VLP17_0001.dm4,412.68090787716955,2204.6969292389854,15.441539679034657,21.836396440423,15.557231426239014,22.0,True
VLP17_0001.dm4,395.6363636363636,3085.7272727272725,1.3232168958408639,1.8712051592547776,38.18593168258667,54.0,True
