file,centroid_y,centroid_x,blob_radius_px,hough_score,capsid_diameter_nm,contrast,interior_uniformity,wall_radius_cv,exterior_mean,is_reliable,overlapping
BMV_e.dm3,3838.0,1037.0,56.0,1.0000000000000058,28.85466682736231,0.5290006304409687,0.7592394190592251,0.09008598146385297,0.2610936345062011,True,False
BMV_e.dm3,3849.0,2493.0,56.0,1.0000000000000058,29.831860957963276,0.496985752175368,0.7142399364342265,0.08580117066455432,0.2538404983421727,True,False
BMV_e.dm3,3896.0,1210.0,56.0,1.0000000000000058,30.028415776559925,0.5370878097330729,0.7945641126028257,0.07248368684725201,0.26733677717897447,True,False
BMV_e.dm3,3743.0,3150.0,56.0,1.0000000000000058,29.338291648155657,0.4819757919993575,0.6647871390950342,0.16533211863225272,0.23389597295170148,True,False
BMV_e.dm3,3920.0,511.0,56.0,1.0000000000000058,29.332637346421578,0.5005478693210772,0.7233921488711483,0.05942073791483593,0.2614205275384488,True,False
BMV_e.dm3,3924.0,3131.0,56.0,1.0000000000000058,29.3103387209333,0.518322511194953,0.6854097795602888,0.11259633602982615,0.23248582945219703,True,False
BMV_e.dm3,3927.0,102.0,56.0,1.0000000000000058,29.960806142863774,0.509262891842353,0.7407239202629792,0.05746600841057177,0.2704170151864124,True,False
BMV_e.dm3,3976.0,1065.0,56.0,1.0000000000000058,29.97901753865448,0.5108855235152102,0.7280250610026711,0.06840883588737183,0.24854285708524862,True,False
BMV_e.dm3,3997.0,2921.0,56.0,1.0000000000000058,29.06354999822952,0.48547086184531013,0.6554678195570552,0.05661270329500375,0.22147687803231625,True,False
BMV_e.dm3,4018.0,2292.0,56.0,1.0000000000000058,28.672315515087615,0.46754179399484463,0.7010740410875906,0.13413738405988151,0.26599837521915826,True,False
BMV_e.dm3,4022.0,1383.0,56.0,1.0000000000000058,30.137291160488708,0.4690607286710188,0.737099242924834,0.04530840705455718,0.28517434645104345,True,False
BMV_e.dm3,3295.0,985.0,56.0,1.0000000000000058,29.57940579625665,0.5232648065756359,0.7562698637562117,0.0533822501917766,0.26582450261309776,True,False
BMV_e.dm3,3756.0,1246.0,56.0,1.0000000000000058,29.838849520141704,0.48107654149335827,0.7370468335761238,0.04732863826479693,0.2686113454475209,True,False
BMV_e.dm3,4023.0,2108.0,56.0,1.0000000000000058,29.010242991539208,0.4850602231104124,0.6903547541187893,0.07643923657014742,0.23387305436921768,True,False
BMV_e.dm3,3734.0,2652.0,56.0,1.0000000000000058,30.078864014755286,0.4973760681636375,0.7136980999694247,0.06536844318126642,0.25867655496551306,True,False
BMV_e.dm3,3495.0,2296.0,56.0,1.0000000000000058,29.709439449931693,0.5534536934127836,0.7451714290589968,0.051868147346336504,0.23099355817722417,True,False
BMV_e.dm3,3327.0,2462.0,56.0,1.0000000000000058,29.55201262671568,0.5095370220537606,0.7046374847986321,0.05806030366509949,0.2358477486616235,True,False
BMV_e.dm3,3711.0,641.0,56.0,1.0000000000000058,29.732814009255183,0.5240102664451407,0.7697897146395498,0.0509884055080685,0.30057804326531984,True,False
BMV_e.dm3,3454.0,1597.0,56.0,1.0000000000000058,29.272334174138333,0.5214017665612856,0.7244433414802465,0.044454235244104384,0.24051471262881557,True,False
BMV_e.dm3,3465.0,1258.0,56.0,1.0000000000000058,29.47064058484541,0.5435107527156462,0.7586265903018807,0.06172820259271766,0.2574920279134127,True,False
BMV_e.dm3,3466.0,989.0,56.0,1.0000000000000058,29.125062789185467,0.48432774055629874,0.695496713208853,0.047590124444030796,0.26022347238409754,True,False
BMV_e.dm3,3477.0,860.0,56.0,1.0000000000000058,30.169383198672527,0.49131328107905325,0.7299648061337688,0.05536353980233742,0.285796236952939,True,False
BMV_e.dm3,3489.0,540.0,56.0,1.0000000000000058,30.64969219320967,0.5072118549397042,0.729345370533661,0.04088859602624877,0.2799681315285775,True,False
