file,centroid_y,centroid_x,gold_diameter_nm,gold_radius_px,capsid_diameter_nm,ring_contrast,peak_prominence,wall_radius_cv,is_reliable,overlapping
VLP20_0003.dm4,2436.349978289188,1325.3491098567085,19.146159125311883,27.075222397632672,,0.018471738083346345,0.018471738083346345,,False,False
VLP20_0003.dm4,2477.576733486691,37.192901741702265,22.0082581346062,31.12261209566567,,,,,False,False
VLP20_0003.dm4,2476.568835098336,624.4228441754917,20.514711813924276,29.010538413996088,38.99781594640575,0.4546255290678714,0.4546255290678714,0.03218617183286875,True,False
VLP20_0003.dm4,2502.181601362862,2069.085178875639,21.614179202010124,30.565331929318642,37.45479082750283,0.40042801176645326,0.40042801176645326,0.030303030303030304,True,False
VLP20_0003.dm4,2523.160244059088,1951.971098265896,22.26352866952874,31.483598675760117,40.33423071549584,0.3947527968347326,0.3947527968347326,0.27493640664857577,False,False
VLP20_0003.dm4,2528.244667503137,1778.5704726056044,19.50852718375412,27.58765915886021,39.56987681160439,0.40953443100711784,0.40953443100711784,0.034493946451607735,True,False
VLP20_0003.dm4,2531.264411460131,142.40455643769417,21.473801916229345,30.366819726050366,38.10532167472028,0.3711594329813871,0.3711594329813871,0.0715558573711032,False,True
VLP20_0003.dm4,2622.348537604457,86.891713091922,21.380945812645333,30.23550881198871,42.622870074096475,0.29527739658864083,0.29527739658864083,0.13809948640036399,False,True
VLP20_0003.dm4,2629.3824117255162,393.71419053964024,21.859490691528165,30.91223509104024,39.83260060245517,0.3735724180605601,0.3735724180605601,0.03138688923078581,True,False
VLP20_0003.dm4,2696.8867791842476,1501.268635724332,21.276465871046245,30.087760240780646,40.33735610961712,0.39474201337504733,0.39474201337504733,0.06128447218973832,True,False
VLP20_0003.dm4,2799.948260742473,1650.4741303712365,23.335184132966376,32.9990624205408,39.80160876565594,0.2577096176939886,0.2577096176939886,0.12010883942180188,True,False
VLP20_0003.dm4,2852.7490291262134,1383.1082524271844,18.107909080850398,25.60699837034026,36.75071435987677,0.3456090947916722,0.3456090947916722,0.3189600871427061,False,False
VLP20_0003.dm4,2917.8544600938967,267.2057902973396,20.170428284517268,28.523675588636344,37.83394662717079,0.3120005385525625,0.3120005385525625,0.0863030681345205,False,True
VLP20_0003.dm4,2995.367973372781,58.359097633136095,20.74617508251566,29.33785834448333,,0.09146554504284604,0.09146554504284604,,False,False
VLP20_0003.dm4,3013.058455882353,271.3720588235294,20.807463768721746,29.42452872043851,39.568304752320984,0.2855098360591492,0.2855098360591492,0.08550335875549432,False,True
VLP20_0003.dm4,3043.4782799473455,1207.64984642387,19.04613497151986,26.933774904622243,37.066060327067476,0.40991361711849067,0.40991361711849067,0.04532554019474776,True,False
VLP20_0003.dm4,3182.2826010544813,3718.9451669595783,21.280206130523332,30.093049466494495,41.52325932468031,0.22773265555576128,0.22773265555576128,0.06347566363036874,True,False
VLP20_0003.dm4,3181.60325655282,3586.8467037331216,20.019930153267328,28.310851160125598,,0.030518088466282012,0.030518088466282012,,False,False
VLP20_0003.dm4,3216.9436765722185,1161.3113337940567,21.462680395285055,30.351092412232713,42.23034814002523,0.28104614546957757,0.28104614546957757,0.06459244915195465,True,False
VLP20_0003.dm4,3247.945466279445,134.75863181671508,22.209842725296838,31.40767959088298,38.326571434398666,0.2748740271329976,0.2748740271329976,0.08964171071612559,True,False
VLP20_0003.dm4,3253.3856115107915,2452.765947242206,18.21745580959436,25.761912054294488,35.09065778784471,0.3773118924761532,0.3773118924761532,0.056881944020537444,True,False
VLP20_0003.dm4,3257.933023255814,1703.6511627906978,18.499241630385512,26.160394784772457,36.600306524242164,0.29093034344897245,0.29093034344897245,0.06336442318049493,True,False
VLP20_0003.dm4,3265.204,841.4346666666667,18.92456711462918,26.76186174229157,38.30724485140395,0.32001442655622264,0.32001442655622264,0.04151332327181594,True,False
VLP20_0003.dm4,3310.0023561090543,3307.4638168966676,21.746332344195988,30.752214096745004,42.35154783737163,0.30627103396379857,0.30627103396379857,0.07663941626410962,True,False
VLP20_0003.dm4,3330.968674698795,1242.8333333333333,19.908308804622806,28.15300368695388,38.810316705405214,0.39330113787607535,0.39330113787607535,0.04536318158642904,True,False
VLP20_0003.dm4,3368.168220510742,3606.907580056749,19.816149488676587,28.022678123537936,,,,,False,False
VLP20_0003.dm4,3367.4912579957354,2934.6729211087422,19.319955359005988,27.320993450110652,,,,,False,False
