file,label,area,centroid-0,centroid-1,axis_major_length,axis_minor_length,eccentricity,solidity,diameter_nm
VLP17_0001.dm4,3967,184.0,4029.0489130434785,3306.086956521739,15.801884443223992,15.04666258172518,0.30545395428793065,0.9387755102040817,5.411823280665857
VLP17_0001.dm4,3968,396.0,70.23989898989899,2332.2449494949497,31.255557901508,18.9661361980674,0.7948481127407281,0.7810650887573964,7.939301375045182
VLP17_0001.dm4,3971,276.0,394.2572463768116,1464.786231884058,24.278473862705173,15.287029895876055,0.7768759682575235,0.8789808917197452,6.628102807873113
VLP17_0001.dm4,3978,271.0,1087.8081180811807,3414.667896678967,25.224416886032937,15.161203680601638,0.7992093975299455,0.8416149068322981,6.567791246142013
VLP17_0001.dm4,3982,240.0,1272.675,1824.6333333333334,20.856078328858157,15.222227792368479,0.6835858760558011,0.9125475285171103,6.180737737852803
VLP17_0001.dm4,3983,237.0,1272.8691983122362,1842.8987341772151,21.83662570480089,14.310242065884452,0.7553408644796619,0.9221789883268483,6.141986649026218
VLP17_0001.dm4,3989,229.0,1370.938864628821,1121.340611353712,20.138624505422015,15.371814165791323,0.6460440791970868,0.8388278388278388,6.0374345570514505
VLP17_0001.dm4,3992,260.0,1442.7038461538461,3414.726923076923,24.30174264072728,14.794944859013631,0.7933223547123436,0.8813559322033898,6.433115800252699
VLP17_0001.dm4,3995,286.0,1559.9965034965035,1522.4825174825176,21.79301275091906,18.550160658710283,0.5248453163009227,0.88,6.747108772608236
VLP17_0001.dm4,3996,171.0,1600.982456140351,20.05263157894737,16.87315665714969,13.272513673122262,0.6174562128942839,0.9144385026737968,5.217143114405039
VLP17_0001.dm4,3998,265.0,1621.211320754717,1217.7207547169812,23.379309515757694,15.207882778321036,0.7595193710504086,0.8983050847457628,6.494678119683585
VLP17_0001.dm4,4000,305.0,1665.7377049180327,1817.7573770491804,24.913353601287426,16.820661034959187,0.7376653958698414,0.8591549295774648,6.967622529168971
VLP17_0001.dm4,4001,253.0,1698.6561264822135,654.7312252964427,22.894880561080747,15.059891703088411,0.7532064048087538,0.8971631205673759,6.345925301253618
VLP17_0001.dm4,4003,260.0,1868.3961538461538,1368.1923076923076,22.46876827619732,16.040028038872855,0.70026697547522,0.8552631578947368,6.433115800252699
VLP17_0001.dm4,4006,252.0,1971.031746031746,613.6150793650794,21.466891326580846,16.231219798521785,0.6544505447608883,0.9032258064516129,6.333371529708617
VLP17_0001.dm4,4014,294.0,2278.329931972789,1121.700680272109,25.568932219696066,15.855859741509239,0.784505316015836,0.8963414634146342,6.840823105120046
VLP17_0001.dm4,4021,204.0,2543.1029411764707,1343.5098039215686,18.602001962502563,14.421876208571577,0.6316100393832393,0.9026548672566371,5.698358635300178
VLP17_0001.dm4,4024,214.0,2627.495327102804,3037.766355140187,17.240533086395054,16.691330419322025,0.2503914436739442,0.9106382978723404,5.836353407237406
VLP17_0001.dm4,4027,221.0,2769.285067873303,2373.502262443439,21.782970700001208,13.820539655545428,0.7729513226861499,0.8700787401574803,5.931039711934307
VLP17_0001.dm4,4030,380.0,2825.442105263158,1026.15,28.856540370476964,19.915139086324317,0.7236730281889328,0.811965811965812,7.777257768103087
VLP17_0001.dm4,4033,246.0,2927.2845528455287,769.2073170731708,22.98243855836447,14.452723529787914,0.7775190029185027,0.8785714285714286,6.2575200326264016
VLP17_0001.dm4,4037,202.0,3125.108910891089,1821.2277227722773,17.162351531894974,15.721541122663698,0.40106820689409667,0.9140271493212669,5.670356703503386
VLP17_0001.dm4,4038,456.0,3204.1491228070176,858.6162280701755,29.295721676712596,24.991141776223653,0.5218053899332038,0.7549668874172185,8.519559030244686
VLP17_0001.dm4,4039,307.0,3392.9087947882736,3772.547231270358,26.179202471300638,16.138401337803344,0.7873871174162438,0.8527777777777777,6.990429865216969
VLP17_0001.dm4,4043,206.0,3603.7184466019417,2179.116504854369,18.359429471024477,14.948753654449298,0.5805458322941626,0.9363636363636364,5.7262236358733345
VLP17_0001.dm4,4046,232.0,3698.896551724138,580.8836206896551,21.568969950455582,15.057769815881375,0.7159789403113866,0.8467153284671532,6.076852393960258
VLP17_0001.dm4,4048,298.0,3898.2852348993288,4012.7550335570468,25.62895119770577,17.81963175018323,0.7187263519580593,0.7904509283819628,6.887202097993996
VLP17_0001.dm4,4049,352.0,3907.872159090909,1905.846590909091,27.459082317489855,20.087237728525732,0.6818055327719345,0.7602591792656588,7.485245120237507
VLP17_0001.dm4,4050,272.0,3963.0845588235293,561.8897058823529,21.044322863994513,17.923147048145662,0.5240530643137249,0.8473520249221184,6.579897784059173
VLP17_0001.dm4,4054,216.0,148.3101851851852,2523.1481481481483,19.915588201558833,14.79980738303566,0.6691506221990448,0.9152542372881356,5.863562661531469
VLP17_0001.dm4,4055,182.0,164.1153846153846,2153.703296703297,19.812163631860113,12.2308173344544,0.7866974038548374,0.900990099009901,5.382330836136204
VLP17_0001.dm4,4056,343.0,230.30612244897958,1658.5072886297376,29.561745893610087,18.02159486807553,0.7926895476465773,0.7538461538461538,7.38893345132672
VLP17_0001.dm4,4059,201.0,566.3432835820895,1766.6965174129352,19.866394157193422,13.45333170775115,0.7358078156469132,0.8933333333333333,5.656303753264904
VLP17_0001.dm4,4060,179.0,616.3966480446927,2100.9329608938547,16.123764474719994,14.596408746188905,0.4248302993507077,0.9470899470899471,5.337786642637674
VLP17_0001.dm4,4062,228.0,718.0350877192982,2461.684210526316,20.046267440830448,15.443341857759869,0.6375790904900012,0.8351648351648352,6.024237963005105
VLP17_0001.dm4,4064,222.0,748.3063063063063,1777.6036036036037,21.62015209045741,13.889352952679449,0.7663475255422427,0.8951612903225806,5.944443208603219
VLP17_0001.dm4,4065,252.0,804.8928571428571,906.5079365079365,21.733002688161786,16.05545474790881,0.6739695154455304,0.8289473684210527,6.333371529708617
VLP17_0001.dm4,4070,190.0,958.2736842105263,3883.6473684210528,17.42252650263329,15.22477759487859,0.4861850103253372,0.8444444444444444,5.499351706861447
VLP17_0001.dm4,4072,228.0,1020.1535087719299,1807.2149122807018,19.916611720293275,15.179692625200703,0.6473858766033724,0.9156626506024096,6.024237963005105
VLP17_0001.dm4,4080,394.0,1232.1065989847716,3733.043147208122,28.791788460773414,22.267843403056116,0.6339067032943743,0.7547892720306514,7.919227256005476
VLP17_0001.dm4,4082,201.0,1323.9054726368158,1978.5820895522388,17.405096144284638,16.050786981783205,0.386739677612399,0.8893805309734514,5.656303753264904
VLP17_0001.dm4,4083,263.0,1374.3954372623575,1603.0722433460076,21.96517410912383,18.660741068450378,0.5274914281000874,0.8092307692307692,6.47012348311548
VLP17_0001.dm4,4085,331.0,1477.6495468277947,3429.990936555891,26.91171780957863,18.735356820552084,0.7178688085845076,0.7899761336515513,7.2585302643806
VLP17_0001.dm4,4088,252.0,1639.857142857143,484.2142857142857,23.09716718580318,15.254433412597013,0.7508734793248177,0.875,6.333371529708617
VLP17_0001.dm4,4094,352.0,1818.809659090909,527.8153409090909,28.254794256074796,21.62900993007187,0.6434373710344958,0.775330396475771,7.485245120237507
VLP17_0001.dm4,4104,331.0,2296.1148036253776,1379.845921450151,26.674776981465538,19.846807383523032,0.6681473352634357,0.7679814385150812,7.2585302643806
VLP17_0001.dm4,4108,257.0,2660.2023346303504,1190.2879377431907,23.61093880002551,16.68887843842314,0.7073852075458994,0.7835365853658537,6.395893988502268
VLP17_0001.dm4,4115,527.0,2804.3320683111956,1565.6622390891841,34.11617779139918,23.72413423241511,0.7186301330918214,0.7901049475262368,9.158830098287224
VLP17_0001.dm4,4116,225.0,2821.3644444444444,1595.5822222222223,22.626051626327072,14.687774714856817,0.7606576571537188,0.8587786259541985,5.9844735814949015
VLP17_0001.dm4,4120,492.0,2998.9695121951218,1236.8353658536585,32.816466604766674,26.630200194701526,0.5843677573020123,0.7604327666151468,8.84946969696159
VLP17_0001.dm4,4123,305.0,3072.9704918032785,1507.2983606557377,26.16769749370578,15.973038565306947,0.7920851993130419,0.8425414364640884,6.967622529168971
VLP17_0001.dm4,4136,250.0,4075.7,1944.38,21.002174415477114,17.15314168955293,0.5770176118133075,0.8038585209003215,6.3081890382097265
VLP17_0001.dm4,4139,294.0,171.5408163265306,1007.7925170068028,24.557197141746293,19.081209906082954,0.629487138785053,0.7945945945945946,6.840823105120046
VLP17_0001.dm4,4140,397.0,253.58186397984886,2141.9370277078087,26.467593200187537,22.16133005986187,0.5467429075238863,0.8151950718685832,7.9493194249295005
VLP17_0001.dm4,4141,323.0,260.56965944272446,1723.9783281733746,29.410808333214753,18.04834421497415,0.7895675495680733,0.7708830548926014,7.170277374885287
VLP17_0001.dm4,4142,322.0,282.7701863354037,2483.658385093168,28.567808045389203,17.95371282785449,0.7778422386917394,0.7540983606557377,7.159169270035783
VLP17_0001.dm4,4143,290.0,341.7103448275862,3674.2793103448275,24.320326075502756,20.289628888019692,0.5513616876604753,0.7795698924731183,6.794127521063735
VLP17_0001.dm4,4148,276.0,862.981884057971,1168.4855072463768,23.890961021898068,18.936860198083597,0.6096938176582772,0.7885714285714286,6.628102807873113
VLP17_0001.dm4,4150,263.0,898.958174904943,2220.8174904942966,23.66055243427894,16.625985601550028,0.7114981477819637,0.8167701863354038,6.47012348311548
