file,centroid_y,centroid_x,diameter_nm
VLP17_0002.dm4,1447.466329113924,216.56506329113924,17.73038822587187
VLP17_0002.dm4,1464.3016393442622,1611.975737704918,15.58007761678083
VLP17_0002.dm4,1490.9206740649404,2091.3773119605426,19.679123423097227
VLP17_0002.dm4,1487.9972202918693,3769.2508686587908,15.134395954544718
VLP17_0002.dm4,1491.4090168386747,575.7702335687127,17.11833768820258
VLP17_0002.dm4,1494.4794264339153,1506.4925187032418,15.978532010498352
VLP17_0002.dm4,1504.2074107546316,1000.745142340714,18.76832010683746
VLP17_0002.dm4,1506.8729526339089,775.7543160690572,18.96237847523376
VLP17_0002.dm4,1508.4867437117607,3467.99592114208,15.301747507179975
VLP17_0002.dm4,1529.3610331274565,3250.031443009545,16.83707532385917
VLP17_0002.dm4,1541.6240487062405,1770.366818873668,17.712424302084322
VLP17_0002.dm4,1544.512087912088,3338.032967032967,14.740120054537204
VLP17_0002.dm4,1557.437908496732,3821.7401960784314,17.095075905900533
VLP17_0002.dm4,1575.3668831168832,1410.6941558441558,15.656513452279931
VLP17_0002.dm4,1589.8078889700512,3654.598246895544,14.761701501020758
VLP17_0002.dm4,1623.602731929425,1109.3016505406943,16.72324590391756
VLP17_0002.dm4,1651.094362017804,1239.0979228486647,16.37701126175531
VLP17_0002.dm4,1652.9615384615386,1841.0318681318681,17.02042456274891
VLP17_0002.dm4,1683.2418630751963,3853.2317620650956,16.84180152053439
VLP17_0002.dm4,1709.6352242744063,3550.6985488126647,15.534035585867914
VLP17_0002.dm4,1718.677471636953,3117.9713668287413,17.164766679597143
VLP17_0002.dm4,1724.8609341825902,1505.8582802547771,17.31709918044372
VLP17_0002.dm4,1728.5965732087227,1083.8995327102805,14.29608780628568
VLP17_0002.dm4,1740.6676401869158,3746.648948598131,16.507700286635124
VLP17_0002.dm4,1744.361111111111,1812.6608527131782,15.697127044384896
VLP17_0002.dm4,1753.9916010498687,2088.1233595800527,17.413344220351096
VLP17_0002.dm4,1759.401530967293,1970.4043145441892,15.123874996752823
VLP17_0002.dm4,1765.6112412177986,1195.844262295082,16.488404312434383
VLP17_0002.dm4,1778.0924608819346,2435.944997629208,18.322004477483762
VLP17_0002.dm4,1788.6907090464547,3962.00488997555,16.137131748705208
VLP17_0002.dm4,1835.375664187035,970.3065887353879,17.307905073514537
VLP17_0002.dm4,1822.9174174174175,2344.1884384384384,14.56085266603071
VLP17_0002.dm4,1829.536150712831,3592.9862525458248,17.680943517999747
VLP17_0002.dm4,1833.3295615275813,1376.119283356907,18.374055731442116
VLP17_0002.dm4,1874.3686840644086,2995.330927262632,16.931348598875708
VLP17_0002.dm4,1868.1860465116279,4010.555754323196,16.338087828798173
VLP17_0002.dm4,1872.598493626883,3490.848203939745,16.575059296850604
VLP17_0002.dm4,1886.8899676375404,2043.6132686084143,17.178670907620003
VLP17_0002.dm4,1884.0723404255318,1878.344680851064,13.675827946651344
VLP17_0002.dm4,1899.405818540434,2366.889546351085,17.966714652818286
VLP17_0002.dm4,1923.578947368421,1091.8594182825484,15.160666406453752
VLP17_0002.dm4,1930.216177178623,3664.7645642753973,18.182472664860132
VLP17_0002.dm4,1944.1817726589884,3913.156735102654,17.828866272060413
VLP17_0002.dm4,1959.9233226837061,500.7454739084132,17.289502192102628
VLP17_0002.dm4,1978.9624664879357,329.79356568364614,17.229557078049005
VLP17_0002.dm4,2007.3754863813228,1896.5282101167315,18.09032004408091
VLP17_0002.dm4,2016.5746478873239,1232.3450704225352,15.034149593155028
VLP17_0002.dm4,2027.6463923673225,3530.805605247466,16.338087828798173
VLP17_0002.dm4,2061.6234516928157,2239.9735755573906,13.883749416999272
VLP17_0002.dm4,2095.8773399014776,678.9990147783251,17.975571796394394
VLP17_0002.dm4,2108.890979524073,1132.1820697288324,16.959528394128576
VLP17_0002.dm4,2165.57328990228,738.5791530944625,15.631076370569835
VLP17_0002.dm4,2197.77352297593,1231.1701312910284,17.057791072186447
VLP17_0002.dm4,2240.7444852941176,2202.8351715686276,16.117392130614707
VLP17_0002.dm4,2242.496651785714,2066.515625,16.888990745889647
VLP17_0002.dm4,2265.6165,3157.2895,17.84225298369897
VLP17_0002.dm4,2274.996387283237,169.60910404624278,14.842352446352495
VLP17_0002.dm4,2333.5032448377583,2378.774041297935,16.42553584591175
VLP17_0002.dm4,2340.0227439471755,908.5040352164343,14.72931747334667
VLP17_0002.dm4,2346.578978978979,3209.5033033033033,16.279528185801855
VLP17_0002.dm4,2362.50808151792,2244.747716092762,15.05002235801213
VLP17_0002.dm4,2379.9478005865103,238.02287390029326,16.473917499581066
VLP17_0002.dm4,2383.8179634966377,3571.427473583093,18.204345008464923
VLP17_0002.dm4,2406.6824869482675,803.187470336972,18.313314885115712
VLP17_0002.dm4,2445.4127498649377,587.9827120475419,17.164766679597143
VLP17_0002.dm4,2439.4416498993965,995.7173038229377,17.788645692831956
VLP17_0002.dm4,2434.534074074074,675.674074074074,14.658906653828673
VLP17_0002.dm4,2438.880845611787,2862.4695707879564,15.762900951047452
VLP17_0002.dm4,2448.318291215403,1754.6756919374247,16.26485533181945
VLP17_0002.dm4,2449.0115057528765,3636.7423711855927,17.837791862743202
VLP17_0002.dm4,2447.9739583333335,2264.9270833333335,13.541317924181726
VLP17_0002.dm4,2452.582178217822,2751.523267326733,17.931242328674774
VLP17_0002.dm4,2462.6768888888887,2485.8462222222224,18.92456711462918
VLP17_0002.dm4,2480.2086677367574,4019.526886035313,19.916302504525188
VLP17_0002.dm4,2492.0605597964377,3313.086513994911,17.68544420370787
VLP17_0002.dm4,2523.050144648023,1051.5216972034716,18.16933662028101
VLP17_0002.dm4,2542.667872212176,2631.7329716696804,16.250169229202328
VLP17_0002.dm4,2546.525944907111,840.401665598975,15.762900951047452
VLP17_0002.dm4,2565.954201513341,1808.4229390681003,19.992083242407038
